age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label,firstName,lastName,panNumber,aadhaarNumber,mobile,email,occupation,pincode
45,71394,1,0,0,1,1,Anjali,Reddy,KSKIE2711S,786259204650,6507967162,anjali.reddy199@yahoo.com,Unknown,919168
60,21565,0,0,0,0,0,Raj,Singh,DDGEC8921Z,009063398101,6133950521,raj.singh621@gmail.com,Teacher,600109
50,47936,0,0,1,0,0,Rohit,Yadav,DHFCS6484M,921879175127,9847866453,rohit.yadav648@gmail.com,Student,568123
20,142049,0,0,1,0,0,Aditya,Gupta,EIUJB6371K,672532022257,6566481040,aditya.gupta282@hotmail.com,Farmer,605286
46,52863,1,0,1,1,1,Sneha,Patel,HVKXX0600Z,433307402946,6891281987,sneha.patel232@yahoo.com,Unknown,923352
64,104699,1,0,0,0,1,Priya,Verma,BIPVH1141E,789441556937,7077382686,priya.verma77@hotmail.com,Engineer,919982
18,64658,1,0,1,1,1,Amit,Verma,IYSRW1193O,857121386187,7042453153,amit.verma218@yahoo.com,Unknown,908112
45,141149,0,0,1,1,0,Raj,Yadav,EHPNC0211B,525286432864,7732570574,raj.yadav313@yahoo.com,Broker,700206
61,26207,0,0,1,0,0,Anjali,Kumar,ZWETA3408P,185985110374,8924303787,anjali.kumar878@hotmail.com,SelfEmployed,401810
61,144133,0,0,1,1,0,Sneha,Singh,TZJTF9698V,599819335921,8817573109,sneha.singh151@hotmail.com,Cash,111429
36,50626,0,0,1,0,0,Karan,Yadav,BHLRA2328V,959717492092,9490233563,karan.yadav593@yahoo.com,Student,604024
26,117133,1,0,1,0,0,Vikas,Singh,WLDLI9744N,949070197536,8081647580,vikas.singh277@gmail.com,SelfEmployed,911329
24,84172,1,0,1,0,0,Arjun,Reddy,FDTMF6833A,862018521053,6241282646,arjun.reddy127@hotmail.com,Farmer,924307
19,56446,0,0,1,0,0,Karan,Nair,HCPJH3748E,045036860994,9293853730,karan.nair672@yahoo.com,Farmer,408617
64,96943,1,0,1,0,0,Neha,Nair,VMZPE7562W,393640810194,7987281874,neha.nair66@gmail.com,Trader,907727
20,27105,1,0,1,1,1,Rahul,Patel,DQOFM6274Q,815662883450,7697512853,rahul.patel922@yahoo.com,Cash,907689
45,106597,0,0,1,0,0,Priya,Mehta,IFYXG7089C,525636585996,6323715796,priya.mehta900@gmail.com,SelfEmployed,125151
22,17269,0,0,1,0,0,Pooja,Mehta,DSCMF3478H,007858675076,9751169339,pooja.mehta244@yahoo.com,Teacher,709956
18,67539,0,0,1,0,0,Priya,Reddy,BBLHI6891M,410254739279,8828351349,priya.reddy498@outlook.com,Engineer,807875
26,144575,0,1,1,0,0,Priya,Verma,LTYAV2539B,264830214035,8997382720,priya.verma744@hotmail.com,Doctor,563517
65,22973,0,0,1,0,0,Isha,Das,ONEJT9107I,025336367861,8884000365,isha.das419@gmail.com,Farmer,125992
57,90320,0,0,1,0,0,Priya,Singh,DQBCB6850W,299908850215,6523384681,priya.singh335@outlook.com,SelfEmployed,124272
59,106229,1,0,1,0,0,Arjun,Jain,APVNU5532S,073900925554,6850454282,arjun.jain250@outlook.com,Trader,909203
32,127490,0,0,1,1,0,Pooja,Kumar,NXQPL4581R,296667314514,7880125971,pooja.kumar35@hotmail.com,Broker,707127
28,27140,0,0,1,0,0,Rohit,Das,SDXXP6907L,996747777585,7853634559,rohit.das100@yahoo.com,Doctor,405534
39,20658,1,0,1,0,0,Simran,Mehta,EDVTZ2556D,312421926122,6287099570,simran.mehta853@gmail.com,Trader,925559
36,119805,1,0,1,0,0,Neha,Verma,GWZTD3077K,134760680175,7868060139,neha.verma690@yahoo.com,Teacher,905821
27,135010,0,0,1,0,0,Rahul,Mehta,ABOFE4235U,359888646552,7187293614,rahul.mehta327@gmail.com,Farmer,407218
43,41569,1,0,1,0,0,Neha,Das,XUBUG3343B,273834512696,8159037337,neha.das65@gmail.com,Engineer,908866
52,60019,0,0,1,0,0,Vikas,Kumar,FTYAA9134F,206607834888,6077408617,vikas.kumar812@hotmail.com,Doctor,408372
37,92863,0,0,1,0,0,Vikas,Reddy,JLFKH2753P,797745074413,7890184216,vikas.reddy485@yahoo.com,Trader,805022
34,115966,0,0,1,1,0,Amit,Mehta,RTUOI6375X,901637171490,9465184019,amit.mehta738@outlook.com,Unknown,607806
41,51501,0,0,1,1,0,Arjun,Reddy,MYYSW1580N,149071040650,7301294737,arjun.reddy957@outlook.com,Cash,402689
55,47956,0,0,1,0,0,Vikas,Patel,IUPHU8641Z,229614009184,9351533435,vikas.patel544@gmail.com,Farmer,127221
58,80807,0,0,1,0,0,Vikas,Gupta,JAJMR7259G,317045030329,8024062698,vikas.gupta884@hotmail.com,Teacher,408547
29,132111,1,0,1,0,0,Aditya,Mehta,WCVDL7382G,673688197306,9860857042,aditya.mehta204@hotmail.com,Doctor,918008
65,8845,0,0,1,0,0,Anjali,Nair,DCSEP9772L,489369877332,8132181262,anjali.nair502@outlook.com,Teacher,602335
67,145112,1,0,1,1,0,Neha,Kumar,FSJVU2658Z,252229564435,6313914391,neha.kumar367@outlook.com,Unknown,908619
52,56800,0,0,1,1,0,Anjali,Mehta,SPMKB9299D,479405989919,7139937841,anjali.mehta1@yahoo.com,Broker,114656
37,88616,0,0,1,0,0,Vikas,Gupta,JMIMR6968W,293393326855,8475267338,vikas.gupta626@hotmail.com,Doctor,121847
32,44196,1,0,1,0,0,Priya,Nair,KVAYK1684C,376481156066,9732668434,priya.nair344@outlook.com,Doctor,901243
45,147385,0,0,1,1,0,Sneha,Gupta,PWLMB8405L,232851303653,6531511483,sneha.gupta470@yahoo.com,Unknown,808009
22,93613,0,0,0,0,0,Aditya,Sharma,CYTKA9268N,975965760529,8772669624,aditya.sharma20@hotmail.com,Teacher,700678
35,129226,1,0,1,1,0,Karan,Singh,SPLKP5453K,344726620896,8075374415,karan.singh640@outlook.com,Cash,927602
66,14136,0,0,0,0,0,Isha,Jain,DKFCH8799R,474533189735,9247291840,isha.jain850@outlook.com,Doctor,605429
29,33774,0,0,1,0,0,Aditya,Nair,QZPTY3254C,906735194724,7328242697,aditya.nair997@hotmail.com,Engineer,805441
39,49750,0,0,0,1,1,Sneha,Reddy,WBKGS1765A,480887039647,6128711439,sneha.reddy815@hotmail.com,Broker,564900
24,94514,0,0,1,1,0,Vikas,Singh,USOPT1223L,737537618168,8602352779,vikas.singh416@hotmail.com,Cash,124777
59,48862,1,0,1,0,0,Anjali,Kumar,MMJRB2216X,763499887522,6303055789,anjali.kumar58@hotmail.com,SelfEmployed,928338
34,55889,0,0,1,0,0,Pooja,Verma,EVBXN0255O,080704440552,6581871864,pooja.verma1@outlook.com,Trader,562719
35,137133,0,0,1,0,0,Isha,Reddy,HOILZ9439P,417608368112,8535136511,isha.reddy785@hotmail.com,Trader,403426
57,49191,0,0,1,0,0,Anjali,Gupta,YVJHS8335Y,474938970727,8804357764,anjali.gupta281@gmail.com,Trader,709967
28,93323,1,0,1,1,0,Priya,Verma,MHPJC6239D,480978855543,8586178679,priya.verma370@hotmail.com,Broker,909599
38,130768,0,0,0,0,0,Vikas,Gupta,DQLUU8093S,405774567597,7780969774,vikas.gupta284@hotmail.com,Trader,564367
27,94620,0,0,1,1,0,Aditya,Das,HQKAI1857R,467538817210,6759332234,aditya.das278@yahoo.com,Broker,121547
19,43995,1,0,1,0,1,Vikas,Kumar,KFJVC1971Y,297394205459,6084839848,vikas.kumar308@yahoo.com,Student,901908
59,110153,1,0,1,0,0,Priya,Nair,ODEST0886L,684151863970,7369237380,priya.nair893@yahoo.com,Engineer,900978
52,106837,1,0,0,0,1,Isha,Sharma,CMZWN1663P,823596048515,7200481216,isha.sharma337@hotmail.com,Student,927113
38,118630,0,0,1,1,0,Rahul,Gupta,ZAQVG3048G,685426512793,7284566350,rahul.gupta375@hotmail.com,Broker,706590
26,32794,0,0,1,0,0,Rohit,Yadav,LZCWN3991V,207361858329,7311668719,rohit.yadav625@hotmail.com,Doctor,569817
21,113086,0,0,0,1,1,Vikas,Singh,AGOIX6904E,419993145232,8147562123,vikas.singh653@gmail.com,Cash,603544
24,131498,0,0,1,0,0,Simran,Yadav,TSWYB8264F,867721965386,9468272254,simran.yadav857@outlook.com,SelfEmployed,566217
18,34510,1,0,1,0,1,Neha,Patel,MPOPW6018U,951736943737,9559867605,neha.patel25@outlook.com,Teacher,902456
44,15438,1,0,1,0,0,Sneha,Singh,ISQTE5867Y,388836782817,9341327388,sneha.singh773@yahoo.com,Student,908283
19,37223,0,0,1,0,0,Anjali,Kumar,SFCPW4275M,138787693282,7624892262,anjali.kumar13@outlook.com,Farmer,565975
57,134687,1,0,1,0,0,Pooja,Sharma,XZTSZ8239H,339189251975,9518237982,pooja.sharma276@gmail.com,Farmer,904554
46,138320,1,0,1,0,0,Aditya,Reddy,MSBJY2280T,479924563589,7795890757,aditya.reddy73@gmail.com,Farmer,924915
28,59018,0,0,1,0,0,Isha,Das,DCYOY3461K,131420223604,6506903195,isha.das5@outlook.com,Engineer,569798
19,106261,0,0,1,0,0,Raj,Singh,REJEL8758O,005998323159,9116346879,raj.singh685@gmail.com,Student,129161
41,45062,0,0,0,0,0,Arjun,Verma,VXSVC5635S,757621726434,9156397765,arjun.verma43@yahoo.com,Engineer,569470
55,53444,0,0,1,0,0,Priya,Singh,VRLNW5602O,987022609269,6969313294,priya.singh160@yahoo.com,Student,707503
60,75681,0,0,1,0,0,Pooja,Reddy,VJVEU2060Y,462619413926,9228273820,pooja.reddy867@hotmail.com,Trader,806793
51,17357,1,0,1,0,0,Vikas,Gupta,GPLDP0971G,700182149039,6263704862,vikas.gupta165@yahoo.com,Teacher,904103
25,25073,0,0,1,1,0,Arjun,Sharma,CGJOV7126S,508453639242,9484822793,arjun.sharma264@yahoo.com,Cash,805077
19,121177,0,0,1,0,0,Neha,Das,QFKWL4943V,372211866957,9333454998,neha.das423@gmail.com,Student,601475
39,49083,0,0,1,0,0,Vikas,Verma,HTOEK7144X,193967867008,6309379306,vikas.verma324@hotmail.com,Student,809490
63,53932,0,0,1,0,0,Meera,Kumar,QEOMZ6996E,900844759345,9899589801,meera.kumar308@hotmail.com,Doctor,603818
68,59676,0,1,1,0,1,Karan,Patel,KEWEH5949B,672932966308,6703930663,karan.patel823@hotmail.com,SelfEmployed,702773
39,42692,0,0,1,0,0,Isha,Das,RINCV8103E,520077390599,8711717009,isha.das4@hotmail.com,SelfEmployed,707542
21,28817,0,0,1,0,0,Pooja,Verma,HRWBE0111R,511718723824,8223208621,pooja.verma64@gmail.com,SelfEmployed,803541
64,23834,1,1,1,0,1,Meera,Kumar,CPXJR6028O,383345721648,8989484174,meera.kumar26@yahoo.com,SelfEmployed,927468
58,47160,0,0,1,0,0,Arjun,Jain,CKDIA3395H,164484631976,7298403166,arjun.jain440@gmail.com,Doctor,803489
36,97416,0,1,1,0,0,Karan,Yadav,GYRXX6942K,531136925284,9838313549,karan.yadav970@outlook.com,Teacher,708839
42,58641,0,0,1,0,0,Priya,Mehta,VMDHI9658U,196208552378,8210670491,priya.mehta641@hotmail.com,Student,607374
46,90336,0,0,1,0,0,Anjali,Reddy,YDWOJ3756U,316763705774,6111703303,anjali.reddy72@hotmail.com,Trader,129416
21,145541,0,0,1,0,0,Raj,Yadav,XGGQO0820H,799133635207,9505250753,raj.yadav921@yahoo.com,Student,806318
27,148569,0,0,1,0,0,Raj,Verma,TGFXK6449V,541087825786,8306582532,raj.verma186@outlook.com,Farmer,119725
64,109861,0,0,1,0,0,Vikas,Mehta,ZWGQW8689A,335102148040,6832988297,vikas.mehta699@gmail.com,SelfEmployed,704379
18,37513,0,0,1,0,0,Meera,Gupta,MTDBR0484A,500722480282,9890585777,meera.gupta761@gmail.com,Trader,127486
23,104284,1,0,1,0,0,Simran,Kumar,QKPJZ7168V,534683347810,7558171826,simran.kumar84@hotmail.com,Farmer,908539
52,19004,1,0,1,0,0,Sneha,Yadav,UMIVJ9582L,769261677897,9109248508,sneha.yadav25@gmail.com,Doctor,911096
25,62286,0,0,1,0,0,Rohit,Singh,KSHKF4546B,694324777458,9939702028,rohit.singh647@gmail.com,Teacher,408604
65,96442,0,0,1,0,0,Aditya,Jain,ADWUY4546M,857215148064,7904237613,aditya.jain310@yahoo.com,SelfEmployed,566435
61,137329,0,0,1,0,0,Pooja,Kumar,YOLJS0566D,404700864529,7115649320,pooja.kumar809@yahoo.com,Doctor,567891
53,18421,0,1,1,1,1,Isha,Patel,CRPAW1988G,642156806817,9595278322,isha.patel62@hotmail.com,Cash,562373
67,111449,0,0,1,0,0,Amit,Kumar,PUXQT1527N,545777022693,8984478556,amit.kumar614@yahoo.com,Student,111734
23,136365,0,0,1,0,0,Meera,Kumar,FYIGE9136I,246781726353,9517862781,meera.kumar664@hotmail.com,Trader,705606
43,134967,0,0,0,0,0,Neha,Verma,VZAEY9495I,542964143117,6001510740,neha.verma677@gmail.com,Teacher,609432
39,80659,0,0,1,0,0,Rohit,Patel,GAPTE9350F,079240824112,6064884284,rohit.patel455@hotmail.com,Trader,604265
42,107657,0,0,1,0,0,Karan,Das,NKLFD0861M,234222640926,9705304444,karan.das357@yahoo.com,Farmer,115284
34,133443,0,0,0,0,0,Rahul,Kumar,JTCXC6009O,114814108657,7244109607,rahul.kumar276@yahoo.com,Student,401865
53,104712,0,0,1,0,0,Sneha,Mehta,ANBDB1188S,744771609125,9635459936,sneha.mehta736@hotmail.com,Doctor,401920
44,51750,1,0,1,1,1,Rahul,Yadav,XJHAM7277O,877632024444,7440989204,rahul.yadav396@hotmail.com,Cash,918100
36,101001,1,0,1,0,0,Priya,Reddy,XEZDS2025A,436333858745,6918377617,priya.reddy202@gmail.com,Teacher,915098
43,65733,0,0,1,0,0,Raj,Singh,DOGXA0824C,291616837349,8631675258,raj.singh232@gmail.com,Student,110014
35,94023,1,0,1,1,0,Isha,Mehta,CDFUW2996Q,374301490384,9140912849,isha.mehta603@yahoo.com,Unknown,913990
33,83095,0,0,1,1,0,Raj,Jain,CTDLX9761B,011936835083,6900097884,raj.jain274@outlook.com,Broker,566113
36,44337,0,0,1,0,0,Priya,Reddy,RAWRS8352W,849786247008,7141076574,priya.reddy126@outlook.com,Farmer,124817
59,16869,0,0,1,0,0,Vikas,Mehta,MZUWL8776Y,560794491826,8974767830,vikas.mehta495@yahoo.com,Trader,701100
39,140377,0,0,1,1,0,Vikas,Gupta,TBZPH9420S,674899623543,6865302282,vikas.gupta3@hotmail.com,Unknown,605896
69,79731,1,0,1,0,0,Amit,Patel,MPNOU8937F,526069017266,9147372966,amit.patel79@yahoo.com,Trader,918545
33,25296,0,0,1,0,0,Sneha,Sharma,RHCUJ3197T,870011854960,9748741645,sneha.sharma715@gmail.com,Farmer,609141
67,137597,1,1,1,0,1,Pooja,Nair,OARJI7034E,855114973608,8254019696,pooja.nair836@hotmail.com,Engineer,917361
39,116011,0,1,0,1,1,Karan,Singh,ISWYP8302K,315500377907,8961493803,karan.singh759@gmail.com,Broker,129347
24,9051,0,0,1,0,0,Karan,Patel,OUCEQ5860G,717862468578,9502615345,karan.patel933@outlook.com,Teacher,128084
57,40675,0,0,1,1,0,Rahul,Verma,DEQDR1097X,039210216434,7778346642,rahul.verma651@yahoo.com,Unknown,802601
40,57283,0,0,1,1,0,Vikas,Jain,XBLHK8124A,470432288924,9902429591,vikas.jain739@outlook.com,Broker,564942
24,79253,1,0,1,0,0,Rahul,Das,VTROP7514Q,093655011372,8566953368,rahul.das333@gmail.com,Teacher,917705
48,71220,1,0,1,0,0,Arjun,Kumar,GWFKZ0694E,223005125423,7602579242,arjun.kumar172@gmail.com,Teacher,913290
68,115953,0,0,1,0,0,Meera,Verma,JLSAC6021F,201812046077,8682610940,meera.verma384@gmail.com,Engineer,701525
44,36449,0,0,1,0,0,Anjali,Nair,SSWNX5953O,195594672227,6127405710,anjali.nair755@gmail.com,Student,127211
59,43446,0,0,1,0,0,Meera,Jain,WGOIN2311N,481760144607,9128077768,meera.jain741@gmail.com,Engineer,115521
28,29250,0,0,1,0,0,Priya,Kumar,QZADJ3196Y,215165257182,6345400683,priya.kumar652@outlook.com,Farmer,126484
64,143237,0,0,1,0,0,Priya,Kumar,ZJBIE5750P,024856706699,7108982589,priya.kumar757@gmail.com,Doctor,605452
64,75806,0,0,1,0,0,Rahul,Nair,NBGEB6621S,663208717841,8088293377,rahul.nair888@gmail.com,Student,405482
68,68051,0,0,1,0,0,Anjali,Jain,IUWNY5902D,355193948060,6922298155,anjali.jain905@gmail.com,Engineer,703629
32,45071,0,0,1,0,0,Raj,Das,FPQFF4328B,799657334545,6018901711,raj.das612@gmail.com,Teacher,120744
42,95517,1,0,1,1,0,Pooja,Das,KAQFJ7103C,886512253019,7179650434,pooja.das95@outlook.com,Unknown,906478
65,85056,0,0,1,0,0,Amit,Das,MKLUB6117A,998083368736,6370128385,amit.das188@hotmail.com,Engineer,405478
58,135210,0,0,1,0,0,Sneha,Mehta,ZDHOU9732V,975426611360,6595025974,sneha.mehta262@yahoo.com,Farmer,807612
63,118293,1,0,1,0,0,Raj,Reddy,TRTWC5175U,923105369111,7882774590,raj.reddy638@gmail.com,Farmer,925372
43,38858,1,0,0,0,1,Meera,Gupta,SNFRP3291R,789889811663,7475160553,meera.gupta646@gmail.com,Student,907904
53,134334,0,0,1,0,0,Vikas,Sharma,YDVUK1578I,600942084380,6193201688,vikas.sharma27@gmail.com,Farmer,800887
51,22676,1,1,1,1,1,Priya,Jain,EQFPL4172I,284530987741,7350878999,priya.jain579@gmail.com,Cash,926060
43,145358,1,0,0,0,1,Rahul,Sharma,ISEIY1500F,601324893459,9120622098,rahul.sharma331@gmail.com,Teacher,912914
36,141763,0,0,1,0,0,Karan,Jain,VKNYX7459C,010485162945,8747624885,karan.jain898@gmail.com,Student,119029
61,91477,0,0,1,0,0,Anjali,Yadav,OQKYD4084M,588073161236,6966039964,anjali.yadav154@gmail.com,Engineer,800279
54,44370,0,0,1,0,0,Anjali,Patel,GLPHO0180K,796284772962,8865003659,anjali.patel770@gmail.com,Farmer,705979
40,54934,0,1,1,0,1,Aditya,Patel,HUZBQ9453E,854488151906,8606673686,aditya.patel889@outlook.com,Doctor,568431
64,94999,1,0,1,0,0,Raj,Jain,WGENL3186F,661552388199,6310635394,raj.jain936@outlook.com,Farmer,905012
54,53051,0,0,1,1,0,Raj,Gupta,FZNOK3942M,950346821616,6914405752,raj.gupta39@gmail.com,Unknown,809263
43,88630,0,0,1,0,0,Neha,Verma,QFKSY0743A,928661970346,6655687032,neha.verma527@outlook.com,Teacher,123433
26,94741,1,0,1,1,0,Raj,Gupta,KTOHW1759V,267438782536,6984318808,raj.gupta382@yahoo.com,Cash,918840
33,42374,0,0,1,1,0,Pooja,Patel,QLTRH2563T,944892464961,6189792902,pooja.patel834@yahoo.com,Cash,127800
26,57918,0,0,1,0,0,Sneha,Das,TXNKM2535Y,450478437364,9150108873,sneha.das674@yahoo.com,Trader,121686
21,55619,1,0,1,0,0,Sneha,Jain,SYRZY9315S,924114380351,7339785392,sneha.jain126@hotmail.com,Student,909614
65,137263,0,0,1,1,0,Aditya,Das,VUPSE4884F,541365797278,7559218707,aditya.das407@gmail.com,Cash,561320
20,19656,0,0,1,0,0,Vikas,Gupta,OJFTS3516M,979780092305,8108127880,vikas.gupta153@yahoo.com,SelfEmployed,607486
19,32241,0,0,1,0,0,Neha,Nair,AKMFP0910E,711899471176,6141117476,neha.nair948@hotmail.com,Engineer,601285
57,64122,0,0,1,0,0,Pooja,Verma,WVUCT2127V,359853153081,8933787097,pooja.verma583@outlook.com,Engineer,112132
55,138169,0,0,1,0,0,Karan,Das,IJHYF0987A,140164521647,6480212693,karan.das268@yahoo.com,Student,117241
62,82830,0,0,1,1,0,Rohit,Verma,TLLUQ3573J,412418241577,6009751370,rohit.verma166@hotmail.com,Broker,112169
18,143489,0,0,1,0,0,Amit,Yadav,IBCNK1073B,829941411043,8475425398,amit.yadav796@yahoo.com,Engineer,128641
70,123206,0,0,1,1,0,Raj,Gupta,VSMAZ4433S,001444907227,6856765367,raj.gupta325@yahoo.com,Cash,608841
57,139553,0,0,1,1,0,Amit,Singh,MFBML1467D,430220422131,8599407914,amit.singh979@yahoo.com,Broker,118288
47,21364,1,1,1,1,1,Rohit,Verma,RAUQC9997H,376559598040,8958899831,rohit.verma777@gmail.com,Broker,914981
51,142517,0,0,1,0,0,Aditya,Kumar,AOKIR8115J,506018657549,7475994625,aditya.kumar235@gmail.com,Engineer,565454
68,119023,0,0,1,0,0,Rahul,Patel,VOFSJ7478V,616897263226,6251413319,rahul.patel594@yahoo.com,Doctor,123086
52,40783,0,0,1,0,0,Isha,Singh,FBLZK1956C,460228577375,7987127839,isha.singh45@outlook.com,Farmer,115572
50,32745,0,0,1,0,0,Arjun,Yadav,GQLQW6274C,478905755505,6845002597,arjun.yadav860@outlook.com,Trader,803801
58,106705,0,0,1,0,0,Anjali,Jain,SOINO6835K,801151879298,6300608578,anjali.jain213@hotmail.com,Student,605658
44,40968,0,1,1,0,1,Arjun,Verma,ROUHZ2099V,877544072073,9844504979,arjun.verma197@gmail.com,SelfEmployed,125230
33,104869,0,0,1,0,0,Isha,Gupta,HCQPJ9094F,111749463130,6117039595,isha.gupta530@hotmail.com,Doctor,607878
66,148732,0,0,1,0,0,Amit,Sharma,WEPYL7084W,421807905274,7467854381,amit.sharma272@yahoo.com,SelfEmployed,111594
25,68964,1,1,1,0,1,Simran,Gupta,LHJQI1181G,174767966804,9722674085,simran.gupta389@yahoo.com,Trader,913279
40,11307,1,0,1,0,1,Priya,Mehta,SFKZZ3582H,323097610845,6831299248,priya.mehta216@outlook.com,Student,910863
56,65001,1,0,1,1,1,Priya,Mehta,DLNRW7854S,578753947818,7228895971,priya.mehta136@yahoo.com,Cash,907506
46,50659,1,0,1,0,0,Pooja,Reddy,VYOZN5059F,101110054300,9715813007,pooja.reddy920@outlook.com,Farmer,912519
33,30295,1,0,1,0,0,Arjun,Nair,IWPVU0170Y,413899540064,9400692008,arjun.nair966@yahoo.com,Farmer,925044
69,125183,1,0,1,0,0,Simran,Sharma,NAUTL5215S,543402458549,9700843858,simran.sharma24@yahoo.com,Trader,913389
23,42786,0,0,1,0,0,Karan,Sharma,EAZOA9831C,735914207431,6068526594,karan.sharma182@yahoo.com,Farmer,808738
48,95626,1,0,1,0,0,Karan,Reddy,XCORJ8045A,818387070398,9201828959,karan.reddy626@outlook.com,Trader,915488
21,31320,1,0,1,0,0,Rahul,Sharma,DKKYY7340L,967013014896,8108728705,rahul.sharma205@gmail.com,Trader,905981
22,120771,1,0,1,0,0,Amit,Mehta,ISSFQ7545G,841297479751,9235277031,amit.mehta794@hotmail.com,Teacher,923092
29,26014,1,0,1,1,1,Pooja,Nair,WGWDN4250N,452722513183,8410344203,pooja.nair635@outlook.com,Cash,908287
41,112088,0,0,1,0,0,Neha,Patel,IBQIA9129D,453661874361,6469392969,neha.patel915@gmail.com,Farmer,402185
46,90246,1,1,1,0,1,Karan,Gupta,FSEWZ6626T,340804115037,8696809262,karan.gupta312@gmail.com,Engineer,923908
55,39068,0,0,1,0,0,Vikas,Das,TBOQX9936F,937235130095,6634980574,vikas.das46@yahoo.com,Engineer,112102
35,40848,0,0,1,1,0,Meera,Yadav,KLTWI0130P,232811510197,7223007568,meera.yadav860@gmail.com,Cash,566525
18,149823,1,0,1,0,0,Neha,Verma,FDYHR9947S,594880554109,7481064312,neha.verma475@gmail.com,Teacher,919521
46,38024,0,0,1,0,0,Karan,Sharma,YCUSE3975P,765475235053,9647050093,karan.sharma243@hotmail.com,Engineer,128827
53,106418,1,0,0,0,1,Vikas,Patel,IBCNE7105T,219919002967,6099577677,vikas.patel131@gmail.com,Farmer,929558
35,47129,0,0,1,0,0,Vikas,Sharma,JFXTN4843A,683728439051,6669068902,vikas.sharma886@gmail.com,Doctor,568143
65,147168,0,0,1,0,0,Anjali,Reddy,KEOUF1453R,894939802315,9305773093,anjali.reddy202@outlook.com,Farmer,561728
32,117270,0,0,1,0,0,Vikas,Das,LVCZG7697U,536155807956,6791238066,vikas.das270@yahoo.com,Doctor,700634
39,70763,0,0,1,0,0,Vikas,Yadav,JGGYY0607L,854373479523,9477979931,vikas.yadav991@yahoo.com,Doctor,407924
54,131781,0,0,1,0,0,Isha,Kumar,DEHAS0386J,581317333419,6491379239,isha.kumar293@gmail.com,Teacher,603955
52,59226,0,0,1,1,0,Rahul,Nair,VLKRL1990U,619891135092,7286718542,rahul.nair697@hotmail.com,Cash,567141
49,58854,0,0,1,1,0,Amit,Patel,VFLLP4314D,208963145093,6094670148,amit.patel200@gmail.com,Broker,408966
56,86937,0,0,1,1,0,Isha,Sharma,CZXFF6317F,906564213688,7911682686,isha.sharma179@gmail.com,Broker,569619
48,66211,0,0,1,0,0,Simran,Kumar,BZBEP7151G,304106992966,7794769752,simran.kumar413@hotmail.com,Engineer,702245
46,76853,0,0,1,0,0,Vikas,Kumar,SACPG1567E,766819438692,6928747065,vikas.kumar279@hotmail.com,Doctor,401999
24,69948,0,0,1,0,0,Meera,Singh,ARFKK0762X,430770357963,9920763256,meera.singh591@hotmail.com,Teacher,114389
38,126190,1,1,1,0,1,Vikas,Reddy,ZRBWM1610G,574945645521,9827914374,vikas.reddy348@hotmail.com,Doctor,914808
33,62527,1,0,1,0,0,Isha,Kumar,IANSP3211S,087439549470,9943574244,isha.kumar317@gmail.com,Teacher,929631
42,99110,0,0,1,1,0,Isha,Verma,FFPKH4140U,535330340315,9422986965,isha.verma584@outlook.com,Broker,806080
36,116513,0,0,1,0,0,Raj,Kumar,GBXPK9572W,925252407861,7034649965,raj.kumar790@outlook.com,Trader,802978
28,35161,0,0,1,0,0,Sneha,Verma,BIXNF6734S,170035830720,6173117488,sneha.verma542@hotmail.com,Doctor,119740
55,96442,1,0,0,1,1,Vikas,Kumar,GJHGI3025L,028149702322,7602455683,vikas.kumar842@gmail.com,Unknown,909548
68,90258,0,0,1,0,0,Amit,Yadav,QZLHM1023E,278918623177,7119621149,amit.yadav221@yahoo.com,Doctor,405279
19,65530,0,0,1,1,1,Rohit,Verma,VLLUP3827F,230912578102,7054978790,rohit.verma466@yahoo.com,Broker,562406
69,42708,0,0,1,1,0,Anjali,Nair,WMUCX6632D,689123628474,7380158563,anjali.nair777@outlook.com,Broker,600348
64,46648,0,0,1,0,0,Rahul,Yadav,CZDLN2364X,668840820621,6562357811,rahul.yadav180@yahoo.com,Teacher,564647
65,74722,0,0,1,0,0,Meera,Jain,ERRGW3997A,682238838459,6201863536,meera.jain896@outlook.com,Trader,562413
46,138242,0,0,1,0,0,Vikas,Nair,TKGLM3195A,483081659120,9213774447,vikas.nair158@hotmail.com,Student,606936
64,85767,0,1,1,0,0,Anjali,Reddy,IFSFN8058H,718080873268,8585592071,anjali.reddy335@outlook.com,Farmer,400332
37,88109,0,0,1,1,0,Amit,Jain,MQMVN7962M,771412167410,7060122924,amit.jain524@gmail.com,Unknown,408603
57,125050,0,0,1,0,0,Priya,Mehta,QNFTA2447X,100975138063,7288503698,priya.mehta631@yahoo.com,Trader,408469
